미국_GDP,영국_GDP,유로존_GDP,일본_GDP,한국_GDP,독일 2년_Price,미국 2년_Price,일본 2년_Price,중국 2년_Price,프랑스 2년_Price,한국 2년_Price,미국_CPI,영국_CPI,유로존_CPI,중국_CPI,한국_CPI,미국_CCI,영국_CCI,유로존_CCI,일본_CCI,한국_CCI,미국_Unemploy,영국_Unemploy,유로존_Unemploy,일본_Unemploy,한국_Unemploy,Germany_DAX_Close,Germany_MDAX_Close,Germany_TecDAX_Close,USA_SP500_Close,USA_NASDAQ_Close,USA_DOW_Close,Euro_STOCKS50_Close,Japan_JASDAQ20_Close,Japan_TOPIX_Close,Japan_NIKKEI_Close,China_FTSE_Close,China_SZSE_Close,China_SANGHAI_Close,France_CAC_Close,France_CACNEXT_Close,France_SBF_Close,Korea_KOSDAQ_Close,Korea_KOSPI200_Close,Korea_KOSPI_Close,UK_FTSE_Close,UK_FTSE250_Close,UK_FTSEALL_Close,CNY_KRW_Close,EUR_KRW_Close,GBP_KRW_Close,JPY_KRW_Close,USD_CNY_Close,USD_GBP_Close,USD_JPY_Close,USD_KRW_Close,미국_GDP_Ann,영국_GDP_Ann,유로존_GDP_Ann,일본_GDP_Ann,한국_GDP_Ann,미국_CPI_Ann,영국_CPI_Ann,유로존_CPI_Ann,중국_CPI_Ann,한국_CPI_Ann,미국_CCI_Ann,영국_CCI_Ann,유로존_CCI_Ann,일본_CCI_Ann,한국_CCI_Ann,미국_Unemploy_Ann,영국_Unemploy_Ann,유로존_Unemploy_Ann,일본_Unemploy_Ann,한국_Unemploy_Ann
0.0074985817144872,0.0049630729162982,0.0031771694531899,-0.0015725843112662,0.006,-0.458,0.844,-0.02,2.562,-0.377,1.585,-0.0006872450650734,-0.0012452856725466,-0.0032534298956737,0.0026738617134078,-1.921692441210986e-05,98.24365952294777,4.1434746799895965,-6.066038952608447,42.73604267791197,100.08735986391387,0.049342027889357,0.0509477446905835,0.1042613541210079,0.0331357680840598,0.0336320937826962,9822.75,19369.69,1688.01,190.2,4567.67,16167.23,3032.84,3597.99,1360.23,16708.9,8796.0,9483.55,2749.79,4356.81,9337.75,3444.75,678.85,227.19,1871.69,5911.46,11267.82,3248.36,182.03,1302.62,1719.65,10.1178,6.5825,0.6968,118.42,1198.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0073099308213338,0.0049832851619928,0.0031719271575002,-0.0017490928365048,0.005951411215339,-0.445,0.837,-0.023,2.571,-0.361,1.595,-0.0006282314271026,-0.001634225539569,-0.0038198632309542,0.002526747056309,-7.805258259994583e-05,98.1,4.077793411435276,-6.022910842425425,42.72250624635817,100.0,0.0493026648232693,0.0509435369369425,0.1042257324885883,0.0330917342261745,0.0336159242736311,9880.82,19318.64,1695.45,188.13,4468.17,15944.46,3043.47,3652.93,1400.7,17163.92,8793.39,9422.43,2735.56,4380.36,9413.54,3463.52,675.25,230.96,1897.87,5990.37,11338.83,3286.57,183.76,1316.74,1720.54,10.1857,6.5778,0.7026,118.67,1208.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0071433923356518,0.005,0.0031661040480345,-0.0019221795434201,0.0059097098950265,-0.452,0.825,-0.024,2.583,-0.375,1.612,-0.0005684790550836,-0.0020325696758255,-0.0044020362140585,0.0023897524919924,-0.0001188284474781,97.93823885816944,4.0,-6.0,42.70506574993559,99.91114012593268,0.0492640363657873,0.0509404269786603,0.1041897117999827,0.0330464295214389,0.0336039428871284,9639.59,19017.42,1643.18,189.11,4506.68,16069.64,2979.42,3671.65,1392.1,17041.45,8643.35,9082.59,2655.66,4322.16,9298.83,3417.69,681.29,231.51,1906.94,5931.78,11283.32,3258.27,183.69,1321.14,1734.56,10.164,6.5751,0.6963,118.83,1207.74,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.007,0.0050130547372295,0.0031596868016268,-0.00209144740628,0.0058746524845634,-0.484,0.778,-0.06,2.584,-0.396,1.562,-0.0005084489039785,-0.0024377707734822,-0.004996723924603,0.0022646563332338,-0.0001400642084116,97.75959013917394,3.9098916436483857,-6.002827359322584,42.683391949195006,99.82100652443134,0.0492262970617798,0.0509383441892186,0.1041531885547866,0.033,0.0335966406485806,9798.11,19478.04,1688.63,193.72,4613.95,16466.3,3045.09,3750.63,1432.07,17518.3,8887.48,9418.2,2737.6,4417.02,9501.62,3492.82,682.8,232.1,1912.06,6083.79,11486.16,3335.9,183.71,1309.16,1721.26,9.9798,6.5761,0.7019,121.06,1208.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0068804878418175,0.005022647169302,0.003152662095111,-0.0022564993993524,0.0058459954294508,-0.4911787722812551,0.7800521919794294,-0.096869213753633,2.5881086027332394,-0.4006288970581854,1.5270874208077847,-0.0004486019287497,-0.0028472815247051,-0.0056007014422041,0.002153236892809,-0.0001402795547655,97.56558400667024,3.808141713337115,-6.030852776161933,42.65715560468724,99.7298986124872,0.0491896014561157,0.050937217942099,0.104116059252595,0.0329525979726292,0.0335945085833806,9923.556526888284,19798.534004816025,1721.574897867445,196.52671001369768,4680.994790921131,16702.203721957878,3089.1546477132288,3795.638881571576,1460.8691680227416,17852.88387067696,8932.244263947989,9505.307901472848,2752.762044940428,4483.833460477867,9643.263718464696,3545.607261550728,683.2885203821214,233.3440047113412,1921.1113297494928,6182.820778400209,11603.214246114445,3385.671353766249,183.06534081625517,1300.844076627871,1715.709161255969,9.854149560015768,6.577052382008032,0.7017724038090717,122.15869531742736,1204.0877808458497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0067843910280659,0.0050290652140157,0.0031450166053209,-0.0024169384969052,0.00582349517519,-0.4779284252832117,0.8078590491056383,-0.1221145349467463,2.5885677803577263,-0.391,1.5195257176892245,-0.0003893990843592,-0.0032585546216602,-0.0062107438464782,0.0020572724834939,-0.0001179941759049,97.35775062431516,3.695642623270889,-6.0820208367314015,42.62602747696306,99.63811580709164,0.049154104093664,0.050936977610783,0.1040782203930032,0.0329044008725965,0.0335980377169212,9890.886895662294,19757.539257690736,1717.4096612594356,196.418934690462,4685.234394999832,16693.71562590181,3073.572238187894,3804.1949606059065,1465.6491704857444,17897.940760163146,8787.068672824327,9334.171296910894,2701.1898174777684,4469.942067273443,9619.387297407262,3535.575118665075,684.4126804019663,234.18797942626057,1927.8621729773763,6161.548561645069,11576.190838499568,3374.937870893766,182.34689152080733,1301.1603221341884,1723.6160386696797,9.843157856330086,6.577594674498525,0.6958353206552575,121.8287406494722,1199.445035083065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0067109450105871,0.0050325967891687,0.0031367370090906,-0.0025723676732063,0.0058069081672819,-0.466,0.801,-0.135,2.57,-0.383,1.521,-0.0003313013257694,-0.0036690427565135,-0.0068236262170417,0.0019785414180642,-7.172776119472027e-05,97.13762015576546,3.5732867876544065,-6.154276127244331,42.58967832657327,99.54595752523588,0.0491199595192934,0.0509375525687522,0.1040395684756064,0.0328555924137962,0.033607719074595,9757.88,19473.44,1698.35,193.65,4620.37,16449.18,3021.01,3817.85,1462.67,17865.23,8734.08,9322.01,2688.85,4392.33,9478.63,3477.78,685.55,233.67,1924.82,6060.1,11487.24,3325.54,182.84,1309.66,1735.99,9.9416,6.5784,0.6928,120.98,1202.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0066593852412232,0.0050335298125594,0.0031278099832539,-0.0027223899025235,0.0057959908512276,-0.474,0.742,-0.145,2.538,-0.406,1.512,-0.0002747696079425,-0.0040761986214311,-0.007436123633511,0.0019188220092959,0.0,96.90672276467797,3.4419666206923654,-6.24556323391407,42.54777891406866,99.45372318391126,0.0490873222778728,0.0509388721894882,0.104,0.0328063563101226,0.033624043681795,9581.04,19084.99,1677.2,190.16,4516.95,16153.54,2951.85,3792.22,1452.04,17750.68,8859.86,9610.93,2749.57,4283.99,9278.1,3396.77,684.86,231.1,1906.6,5922.01,11355.87,3257.66,184.28,1323.9,1747.24,10.107,6.5798,0.694,119.97,1212.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0066289471718159,0.0050321522019858,0.0031182222046448,-0.0028666081591247,0.0057904996725282,-0.492,0.726,-0.174,2.547,-0.415,1.491,-0.0002202648858406,-0.004477474908579,-0.0080450111755024,0.0018798925699646,9.806446647344885e-05,96.66658861470935,3.3025745365894643,-6.353826742953967,42.5,99.36171220010904,0.0490563469142711,0.0509408658464724,0.1039594524757823,0.0327568762754703,0.0336475025639137,9434.82,18833.28,1645.52,191.3,4504.24,16336.66,2896.63,3550.77,1406.27,17191.25,8779.94,9638.87,2739.25,4226.96,9136.26,3349.02,680.94,228.97,1890.67,5837.14,11141.8,3209.11,182.63,1333.76,1754.15,10.1883,6.577,0.6847,117.92,1201.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0066188662542073,0.0050287518752463,0.0031079603500971,-0.0030046254172777,0.0057901910766848,-0.478,0.706,-0.176,2.546,-0.401,1.504,-0.0001682481144261,-0.0048703243101233,-0.0086470639226324,0.0018635314128462,0.0002209211896567,96.41874786951644,3.156002949550406,-6.477011240577371,42.44614142990124,99.27022399082055,0.0490271879733572,0.0509434629131865,0.1039180274525655,0.0327073360237336,0.0336785867463441,9393.36,18855.22,1627.87,191.6,4509.56,16416.58,2905.3,3463.86,1388.81,17044.99,8872.83,9793.07,2781.02,4228.53,9163.57,3348.36,683.62,232.91,1916.26,5898.76,11209.8,3240.06,181.56,1335.93,1738.93,10.2072,6.5648,0.6855,116.77,1191.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0066283779402394,0.005023616750139,0.0030970110964449,-0.0031360446512506,0.0057948215091986,-0.484,0.73,-0.189,2.522,-0.409,1.49,-0.0001191802486611,-0.0052521995182299,-0.0092390569545173,0.0018715168507165,0.0003664207691403,96.16473069275608,3.0031442737798875,-6.613061312997628,42.386519389238686,99.179557973037,0.049,0.0509465927631121,0.1038758674899649,0.0326579192688069,0.0337177872544787,9286.23,18685.74,1592.72,187.95,4363.14,16204.97,2879.39,3389.18,1368.97,16819.59,8851.03,9673.48,2763.49,4200.67,9107.99,3324.79,681.31,233.3,1917.79,5848.06,11150.96,3215.11,183.5,1346.16,1749.51,10.3194,6.5739,0.6895,116.9,1206.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006656717681754,0.0050170347444621,0.003085361120522,-0.0032604688353111,0.0058041474155705,-0.490152404148778,0.7225739578723263,-0.1841493867793683,2.523,-0.4060665752553727,1.4861226128037095,-7.352224350794248e-05,-0.0056205532250648,-0.0098177653507736,0.0019056271963514,0.0005324138045146,95.90606724808497,2.844890923482608,-6.759921546428083,42.32157914846185,99.09001356374978,0.048974907181846,0.0509501847697306,0.1038331151475957,0.0326088097245846,0.0337655951137106,9194.453269765778,18427.083084539565,1558.1090551861714,185.67814817557053,4280.789700608991,16060.901185431714,2857.595494935657,3418.761525922315,1382.1554053936393,16996.65693105272,8766.67551122734,9469.37333567624,2722.0579134990544,4174.838319992855,9016.305270531257,3301.026856985286,682.9040608598624,232.41384080913423,1912.692774725684,5792.335001066211,11058.435127252564,3186.342836526584,184.4112985568248,1348.677409468741,1752.814723005857,10.386580271045062,6.57931441928593,0.6921315858005554,116.82080314479566,1213.2870721282366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0067031209305932,0.0050092937760139,0.0030729970991623,-0.0033775009437271,0.0058179252413017,-0.494271986947124,0.6904661800737362,-0.1737712316612978,2.527559195033669,-0.409,1.4972559976724908,-3.173505392872774e-05,-0.0059728381227941,-0.0103799641910176,0.0019676407625266,0.00071675089537,95.64428769915992,2.682135312863269,-6.915536527082088,42.25176597802019,99.00189017995008,0.0489519122776532,0.0509541683065237,0.1037899129850733,0.0325601911049611,0.0338225013494322,9110.260777342544,18146.126496578898,1528.5599783387067,185.2716450591136,4276.9575674864445,16025.01661054694,2835.692905088396,3487.8259517099477,1402.4408420093785,17266.385593882962,8671.824384115198,9279.719069786244,2680.098687431396,4140.595476743135,8902.604548531375,3270.79235530483,688.0233345532023,231.57040554203965,1909.1032916840663,5751.574200557429,10956.887822623365,3163.3326244336167,183.9503650795968,1346.0231132653255,1745.1074303805156,10.396532347117365,6.577161955324475,0.6932270970988668,116.37261230179628,1209.8296240307457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0067668231385989,0.0050006817625925,0.0030599057091998,-0.0034867439507666,0.0058359114318933,-0.506,0.674,-0.188,2.5277613791189526,-0.434,1.510328076139417,5.720365114264824e-06,-0.0063065069035839,-0.0109224285548657,0.0020593358620179,0.0009172826412968,95.38092220963767,2.515769856126567,-7.077850841172985,42.177525148363166,98.91548723862924,0.0489309876889574,0.050958472746973,0.103746403562013,0.0325122471238307,0.0338889969870366,8979.36,17848.63,1500.14,185.42,4283.75,16027.05,2785.17,3459.92,1380.41,17004.3,8576.805065438602,9116.06777494433,2641.118589676287,4066.31,8743.91,3212.03,691.8646931969525,230.67349901314756,1904.607411782919,5689.36,10799.55,3126.95,183.16,1348.23,1737.67,10.3935,6.5739,0.6929,115.84,1204.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006847059757613,0.0049914866219961,0.0030460736274684,-0.0035878008306973,0.0058578624328463,-0.517,0.694,-0.229,2.52511588701095,-0.435,1.512266769737562,3.838305865880927e-05,-0.0066190122596001,-0.0114419335219344,0.0021824908076013,0.0011318596418854,95.11750094317512,2.3466869674772037,-7.244809074914126,42.099301929940246,98.83110415677858,0.0489121058172941,0.0509630274645599,0.1037027294380301,0.032465161495088,0.0339655730519163,8879.4,17744.62,1490.49,185.43,4268.76,16014.38,2736.5,3293.77,1304.33,16085.44,8491.946001972578,8989.970023764816,2608.6238881129907,3997.54,8632.82,3160.47,689.6250089080469,229.62692603688924,1896.7909959300111,5632.19,10673.38,3093.67,182.34,1353.68,1734.75,10.4121,6.5739,0.691,115.11,1198.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0069430662394775,0.0049819962720231,0.003031487530802,-0.0036802745577872,0.0058835346896619,-0.5,0.694,-0.222,2.5211320534647563,-0.427,1.49,6.57920717426806e-05,-0.0069078068830088,-0.01193525417184,0.0023388839120524,0.0013583324967263,94.8555540634289,2.1757790611198766,-7.414355814518854,42.01754159320093,98.74904035138933,0.0488952390641992,0.0509677618327661,0.1036590331727399,0.0324191179326272,0.0340527205694642,9017.29,18106.64,1529.5,185.27,4283.59,15914.74,2789.05,3217.91,1264.96,15713.39,8427.57564049215,8912.976388862016,2586.1208506207686,4061.2,8747.7,3210.26,676.5011538034182,228.33449142769624,1883.2399050331144,5672.3,10809.69,3118.57,180.88,1342.43,1726.74,10.4905,6.5739,0.6886,113.34,1189.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0070540780360344,0.0049724986304714,0.0030161340960346,-0.0037637681063042,0.0059126846478411,-0.535,0.658,-0.1947763469687351,2.517319213235469,-0.437,1.455,8.748644940365292e-05,-0.0071703434659759,-0.0123991655841988,0.0025302934881472,0.0015945518054098,94.59661173405588,2.003938551259287,-7.58443564620052,41.93268940859465,98.66959523945282,0.0488803598312083,0.0509726052250731,0.1036154573257578,0.0323743001503429,0.034150930565073,8752.87,17594.68,1485.01,182.86,4266.84,15660.18,2680.35,3158.5567514318104,1223.5593856660544,15277.213621051887,8394.022427772354,8896.63744285026,2577.115745078888,3896.71,8460.02,3084.32,647.69,226.7,1861.54,5536.97,10578.86,3046.53,182.64,1359.61,1738.18,10.6795,6.5739,0.6907,112.42,1200.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0071793305991256,0.0049632816151395,0.003,-0.003837884450516,0.005945068752885,-0.498,0.714,-0.173,2.515186701078183,-0.414,1.47,0.0001030052366795,-0.0074040747006676,-0.0128304428386274,0.0027584978486614,0.0018383681675264,94.3422041187128,1.8320578521001327,-7.752993156172472,41.8451906465709,98.59306823796032,0.0488674405198572,0.0509774870149625,0.1035721444566991,0.0323308918621293,0.0342606940641355,8967.51,17924.03,1512.23,186.63,4337.51,15973.84,2756.16,3115.6,1196.28,14952.61,8401.614810588213,8952.50375834386,2585.1148393666053,3995.06,8600.78,3154.51,608.45,224.98,1835.28,5707.6,10754.85,3129.63,183.61,1359.14,1751.05,10.6602,6.5739,0.6893,113.22,1207.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0073180593805931,0.0049546331438254,0.0029831164659368,-0.0039022265646907,0.0059804434502947,-0.4891052677384371,0.7501616709813596,-0.1669014760334444,2.516243851747995,-0.4127537855182683,1.4681708040795367,0.0001118874786079,-0.0076064532792498,-0.0132258610147421,0.0030252753063708,0.0020876321826664,94.09386138105644,1.6610293778471137,-7.917972930648053,41.75549057757917,98.5197587639031,0.0488564535316815,0.0509823365759159,0.103529237125179,0.0322890767818808,0.0343825020920444,9201.888920340229,18369.441110940308,1552.1115263829995,188.9532573178776,4372.490494882558,16166.780387191486,2835.653931062268,3125.6737338419907,1212.9722955620116,15130.315636391126,8460.681235714754,9092.12590795714,2613.624401363189,4104.857704814847,8778.226484571755,3236.4800941771296,593.0977432247001,224.50893406667356,1825.876635567188,5837.32784046269,10951.568451787083,3196.458878291337,184.77325694352737,1354.7254507097473,1758.7719477104065,10.594234970747817,6.547152209005474,0.6877805535607507,114.17029378665976,1209.5933971413967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0074694998322788,0.0049468411343275,0.0029656929027026,-0.003956397423096,0.0060185651855714,-0.507,0.7461429817335095,-0.162,2.522,-0.424,1.47,0.0001136722202269,-0.0077749318938886,-0.0135821951921592,0.0033324041740513,0.0023401944504202,93.8531136847436,1.4917455427049289,-8.077319555840614,41.66403447206888,98.4499662342725,0.048847371268217,0.0509870832814147,0.103486877890813,0.032249038623492,0.0345168456741926,9274.157665090032,18572.91939292505,1570.5967995727233,188.82705144954457,4367.6766661956935,16146.02076290901,2855.1659602357245,3187.80520935472,1255.1470212391037,15605.062163962742,8581.550149927007,9327.054464304412,2666.1506989478994,4136.320795050248,8854.620694848763,3262.577607912412,601.2586609925564,225.64167093358415,1836.015808771159,5851.489680282817,11013.47664788566,3206.1315734449595,186.1573833918337,1353.6445986336332,1760.124775416769,10.56709559492722,6.510930937158849,0.6885803333227675,114.6844268773018,1211.899161547606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0076328874060247,0.0049401935044438,0.0029479832655594,-0.004,0.006059190404216,-0.513,0.7258,-0.149,2.532,-0.419,1.485,0.000107898506574,-0.00790696323675,-0.0138962204504952,0.0036816627644786,0.0025939055703782,93.62149119343108,1.325098760878278,-8.228977617963503,41.57126760048954,98.3839900660598,0.0488401661309993,0.0509916565049406,0.1034452093132163,0.0322109611008571,0.0346642158359727,9206.84,18517.2,1562.08,188.3898198564393,4372.389504410981,16094.813257172023,2833.87,3291.62,1292.23,16022.58,8774.55,9668.84,2746.2,4115.25,8880.39,3250.81,621.37,228.4,1862.2,5824.28,10961.69,3192.1,187.0,1355.05,1753.49,10.6022,6.4962,0.6928,114.58,1214.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0078074575536727,0.0049349781719727,0.0029302415097695,-0.0040327798409146,0.0061020755517297,-0.509,0.722,-0.149,2.538,-0.402,1.429,9.410538268713528e-05,-0.008,-0.0141647118693665,0.0040748293904286,0.0028466161421308,93.4005240707756,1.1619814465718612,-8.370891703230066,41.477635233290606,98.32212967625624,0.0488348105215642,0.0509959856199752,0.1034043739520042,0.0321750279278706,0.0348251036027776,9135.11,18431.07,1544.72,189.78,4435.95,16196.41,2821.26,3370.5,1297.01,16054.43,8993.09,10045.37,2836.57,4110.66,8941.81,3250.52,634.95,231.52,1888.3,5862.17,10943.71,3208.28,187.03,1358.35,1743.72,10.6852,6.5169,0.699,114.08,1218.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0079924457270648,0.0049314830547123,0.0029127215905948,-0.0040550527763297,0.0061469770736136,-0.506,0.746,-0.149,2.531,-0.398,1.435,7.183189360397658e-05,-0.0080522203074153,-0.0143844445283895,0.0045136823646771,0.0030961767652685,93.191742480434,1.0032860139903763,-8.50100639785365,41.38358264092155,98.26468448185317,0.0488312768414474,0.051,0.103364514366792,0.0321414228184268,0.035,9377.21,18959.8,1586.98,192.88,4534.06,16453.83,2897.72,3312.7,1282.4,15836.36,9048.34,10161.77,2867.34,4233.47,9135.76,3342.84,623.49,231.94,1883.94,6030.32,11260.15,3298.28,187.53,1362.34,1750.24,10.7291,6.5282,0.6995,114.11,1224.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.008187087378043,0.0049299960704608,0.0028956774632975,-0.0040672772079792,0.0061936514153687,-0.517,0.697,-0.17,2.513,-0.401,1.45,4.06170843623402e-05,-0.008064704009216,-0.0145521935071805,0.005,0.0033404380393815,92.996676586063,0.8499048773385245,-8.617266288047599,41.28955509383185,98.21195389984184,0.0488295374921845,0.0510036427814082,0.1033257731171952,0.0321103294864202,0.035189096391673,9463.64,19124.19,1619.41,192.09,4487.54,16413.43,2895.15,3424.57,1311.2,16196.8,9016.81,10116.4,2862.89,4239.76,9170.29,3352.26,638.43,234.74,1908.84,5971.95,11276.91,3274.17,188.53,1364.99,1761.88,10.8521,6.5188,0.6976,113.25,1228.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0083906179584491,0.0049308051370165,0.0028793630831399,-0.0040699115375969,0.0062418550224962,-0.529,0.746,-0.203,2.504,-0.409,1.469,0.0,-0.0080392563872324,-0.0146647338853559,0.0055341216286118,0.0035772505640603,92.81685655131942,0.7027304508210029,-8.717615960025269,41.19599786247097,98.16423734721356,0.0488295648753114,0.0510069121522401,0.1032882927628289,0.0320819316457452,0.0353913854963913,9388.05,19009.38,1612.67,192.0,4504.43,16391.99,2871.05,3406.21,1291.82,15967.17,8998.68,10162.32,2860.02,4223.04,9080.64,3336.6,644.56,235.27,1916.24,5950.23,11263.88,3263.91,189.18,1373.85,1777.57,10.9609,6.5224,0.6942,112.57,1233.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0086022729201252,0.0049341981721775,0.0028640324053839,-0.0040634141669169,0.0062913443404971,-0.5334358139379554,0.7849323221691895,-0.2188299495889891,2.4922374409190398,-0.4164736550829636,1.4799779350142712,-5.026033656537413e-05,-0.0079776827232953,-0.0147188407425322,0.0061106306604834,0.0038044649388952,92.65381253986008,0.5626551486425124,-8.8,41.10335621728838,98.1218342409596,0.0488313313923636,0.0510098200634476,0.1032522158633086,0.0320564130102961,0.03560556037139,9427.199506959269,19080.05078108568,1605.8972670637124,193.6063994208085,4558.883530926394,16509.729099272947,2887.8823024791286,3407.181361571041,1283.147528071714,15859.059283226396,9089.44174714444,10283.000855744627,2890.690468027961,4249.059367384626,9079.031799892324,3353.250900133373,648.8255063909386,235.03439806417455,1916.6329537658464,5988.444462526263,11294.595911927196,3282.4294321754514,188.6555634236972,1368.6579102838218,1770.685514195667,10.92204523780512,6.524024776859094,0.695177712681972,112.68587228695289,1230.9579933833052,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0088212877149131,0.004940463093742,0.0028499393852918,-0.0040482434976731,0.0063418758148726,-0.5321633055938404,0.7825500995222623,-0.2178566959026691,2.4863468947036798,-0.421,1.482042159706144,-0.0001095249908965,-0.0078817882992352,-0.0147112891583257,0.006722671525024,0.0040199317634768,92.50907471534164,0.4305713850077522,-8.863280018278962,41.012075428733546,98.08504399807128,0.0488348094448769,0.0510123784659825,0.1032176849782495,0.0320339572939673,0.0358303140739041,9535.440124715358,19259.02530677136,1610.204026719497,195.18926325993837,4594.260977919298,16639.90942816148,2922.4523470004574,3443.4674570786533,1292.6406429227825,15982.748320160044,9200.857934831038,10384.22586903441,2927.5008498173675,4288.915630436386,9148.76895706646,3383.43497335905,652.4659066251205,234.91411848812936,1916.910299855181,6032.243335775951,11334.143315106532,3304.146860856378,187.7524016842992,1355.6014561249065,1749.098807856377,10.830499217434305,6.521876284754322,0.7001761721769207,113.05552283092013,1224.8830066167066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009046897794655,0.0049498878195083,0.0028373379781256,-0.0040248579315994,0.0063932058911236,-0.529,0.754,-0.209,2.503,-0.419,1.48,-0.0001769350506763,-0.0077533783968828,-0.0146388542123529,0.0073633886516433,0.0042215016373953,92.38417324142095,0.3073715741214216,-8.909985721544626,40.92260076725594,98.05416603553988,0.048839971434387,0.0510145993107968,0.1031848426672669,0.0320147482106533,0.0360643396611686,9573.59,19326.02,1625.82,194.78,4570.61,16620.66,2933.91,3449.13,1300.0,16111.05,9194.71,10370.99,2927.18,4298.7,9207.41,3393.84,650.14,234.95,1916.36,6037.73,11355.02,3307.99,187.69,1350.14,1732.13,10.8401,6.5218,0.7067,112.92,1224.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0092783386111926,0.0049627602672746,0.0028264821391476,-0.0039937158704298,0.0064450910147514,-0.525,0.7336,-0.202,2.531,-0.407,1.48,-0.0002516316035876,-0.0075942582980685,-0.01449831098423,0.0080259264697506,0.0044070251602412,92.28063828175482,0.1939481301882196,-8.943563840573274,40.83537750330506,98.02949977035668,0.0488467897624297,0.0510164945488424,0.1031538314899761,0.0319989694742485,0.0363063301904187,9416.77,19055.83,1619.52,192.32,4503.58,16431.78,2887.38,3404.27,1291.17,16052.05,9096.06,10299.67,2903.33,4238.42,9155.08,3352.55,642.31,235.03,1914.22,5962.31,11313.47,3272.68,188.75,1357.77,1727.62,10.9891,6.5271,0.7131,112.11,1232.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009514845616368,0.0049793683548391,0.0028176258236198,-0.0039552757158983,0.0064972876312569,-0.52,0.7617,-0.206,2.505,-0.406,1.484,-0.0003327557373132,-0.0074062332846231,-0.0142864345535736,0.0087034294087556,0.0045743529316048,92.2,0.0911934674128462,-8.967461106141194,40.75085090733033,98.01134461951295,0.0488552368305406,0.0510180761310711,0.1031247940059926,0.0319868047986472,0.0365549787188894,9167.8,18610.64,1536.4,193.2,4542.61,16484.99,2820.24,3421.71,1284.53,15915.79,9153.77,10307.63,2928.9,4155.34,8966.37,3288.77,643.98,234.91,1912.53,5867.18,11235.61,3226.48,188.73,1357.59,1716.8,10.9882,6.5317,0.718,112.19,1232.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0097556542620232,0.005,0.0028110229868043,-0.0039099958697388,0.0065495521861414,-0.534,0.7303,-0.215,2.507,-0.408,1.472,-0.000419448539536,-0.007191108638377,-0.014,0.0093890418980677,0.0047213355510765,92.14333549675897,0.0,-8.985124249024674,40.66946624978126,98.0,0.0488652850402554,0.0510193560084349,0.1030978727749315,0.0319784378977438,0.0368089783038156,9331.48,19022.82,1589.42,195.54,4582.2,16697.29,2877.42,3452.45,1307.54,16140.34,8731.2,9551.08,2741.25,4248.45,9003.25,3353.78,646.27,235.37,1918.57,6012.81,11434.5,3300.6,189.06,1361.61,1724.7,10.9314,6.5335,0.7161,113.0,1235.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
